page_route,page_name,page_purpose,section_or_widget,source_file,source_provider,update_cadence,json_key_path,display_label,data_type,sample_data,formula_or_transform,description,team_notes
/monitor/[ticker]/options,Options,"Options summary, put/call ratios, open interest, gamma exposure, and expiration wall.",options,import_data/options/put_call_ratio.json,Ortex,scheduled import,notes,Notes,null,,Direct value from normalized JSON envelope,Notes used by options/put_call_ratio views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/options,Options,"Options summary, put/call ratios, open interest, gamma exposure, and expiration wall.",options,import_data/options/put_call_ratio.json,Ortex,scheduled import,originalFiles,Original Files,array,3 records,Direct value from normalized JSON envelope,Original Files used by options/put_call_ratio views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/options,Options,"Options summary, put/call ratios, open interest, gamma exposure, and expiration wall.",options,import_data/options/put_call_ratio.json,Ortex,scheduled import,originalFiles[],Original Files,string,Sample Data/Ortex/options_pcr_ts.json,Direct value from normalized JSON envelope,Original Files used by options/put_call_ratio views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/options,Options,"Options summary, put/call ratios, open interest, gamma exposure, and expiration wall.",options,import_data/options/put_call_ratio.json,Ortex,scheduled import,data,Data,object,"{""openInterestRatio"":[{""creditsUsed"":0.15,""creditsLeft"":999}],""volumeRatio"":[{""creditsUsed"":0.15,""creditsLeft"":999}]}",Direct value from normalized JSON envelope,Data used by options/put_call_ratio views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/options,Options,"Options summary, put/call ratios, open interest, gamma exposure, and expiration wall.",options,import_data/options/put_call_ratio.json,Ortex,scheduled import,data.openInterestRatio,Open Interest Ratio,array,1 records,Direct value from normalized JSON envelope,Open Interest Ratio used by options/put_call_ratio views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/options,Options,"Options summary, put/call ratios, open interest, gamma exposure, and expiration wall.",options,import_data/options/put_call_ratio.json,Ortex,scheduled import,data.openInterestRatio[],Open Interest Ratio,object,"{""creditsUsed"":0.15,""creditsLeft"":999}",Direct value from normalized JSON envelope,Open Interest Ratio used by options/put_call_ratio views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/options,Options,"Options summary, put/call ratios, open interest, gamma exposure, and expiration wall.",options,import_data/options/put_call_ratio.json,Ortex,scheduled import,data.openInterestRatio[].creditsUsed,Credits Used,number,0.15,Direct value from normalized JSON envelope,Credits Used used by options/put_call_ratio views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/options,Options,"Options summary, put/call ratios, open interest, gamma exposure, and expiration wall.",options,import_data/options/put_call_ratio.json,Ortex,scheduled import,data.openInterestRatio[].creditsLeft,Credits Left,number,999,Direct value from normalized JSON envelope,Credits Left used by options/put_call_ratio views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/options,Options,"Options summary, put/call ratios, open interest, gamma exposure, and expiration wall.",options,import_data/options/put_call_ratio.json,Ortex,scheduled import,data.volumeRatio,Volume Ratio,array,1 records,Direct value from normalized JSON envelope,Volume Ratio used by options/put_call_ratio views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/options,Options,"Options summary, put/call ratios, open interest, gamma exposure, and expiration wall.",options,import_data/options/put_call_ratio.json,Ortex,scheduled import,data.volumeRatio[],Volume Ratio,object,"{""creditsUsed"":0.15,""creditsLeft"":999}",Direct value from normalized JSON envelope,Volume Ratio used by options/put_call_ratio views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/options,Options,"Options summary, put/call ratios, open interest, gamma exposure, and expiration wall.",options,import_data/options/put_call_ratio.json,Ortex,scheduled import,data.volumeRatio[].creditsUsed,Credits Used,number,0.15,Direct value from normalized JSON envelope,Credits Used used by options/put_call_ratio views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
/monitor/[ticker]/options,Options,"Options summary, put/call ratios, open interest, gamma exposure, and expiration wall.",options,import_data/options/put_call_ratio.json,Ortex,scheduled import,data.volumeRatio[].creditsLeft,Credits Left,number,999,Direct value from normalized JSON envelope,Credits Left used by options/put_call_ratio views.,Keep this key stable when updating Google Drive JSON. Add new keys as new columns/rows when provider coverage expands.
